"","營業地址","統一編號","總機構統一編號","營業人名稱","資本額","使用統一發票","行業代號","名稱","行業代號2","名稱2","行業代號3","名稱3","行業代號4","名稱4","日期","縣市","年份"
"325","臺中市東區新庄里復興路４段１８７號１樓",72585495,NA,"擅夾郎商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-23,"臺中市","2018"
"326","臺中市東區新庄里復興路４段１２７號",72579711,NA,"林永男",1080000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-17,"臺中市","2018"
"327","臺中市東區新庄里大智路６２號",72592117,NA,"王一鵬",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-05,"臺中市","2018"
"328","臺中市東區振興里大智路８４號１樓",72596248,NA,"何鍾羚",1800000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-23,"臺中市","2018"
"329","臺中市東區東橋里建成路６７５―２號",72511494,NA,"佳志企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-04,"臺中市","2018"
"330","臺中市東區東英里樂業路４４７號１樓",72595228,NA,"８８特區娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-20,"臺中市","2018"
"331","臺中市東區東信里東英路３３１號１樓",72586403,NA,"陳信良",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"332","臺中市東區東信里旱溪東路１段２９５號１樓",72588330,NA,"劉士豪",300000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-14,"臺中市","2018"
"333","臺中市沙鹿區鹿寮里成功東街１０５號１樓",72583525,NA,"Ｅａｓｙ夾選物販賣屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-26,"臺中市","2018"
"334","臺中市沙鹿區洛泉里文昌街３６號１樓",72586451,NA,"王明彬",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-02,"臺中市","2018"
"335","臺中市沙鹿區六路里臺灣大道６段８０１號１樓",72523251,NA,"無人複合式商店",200000,"N",932414,"夾娃娃機店",961012,"自助洗衣店",474917,"清潔用品零售",487911,"以自動販賣機零售商品",2018-03-26,"臺中市","2018"
"336","臺中市西屯區潮洋里黎明路２段８１２－１號",63833305,NA,"新一代國際行銷股份有限公司",200000,"N",932414,"夾娃娃機店",771999,"未分類其他機械設備租賃",474999,"未分類其他家用器具及用品零售",731099,"其他廣告服務",2018-01-11,"臺中市","2018"
"337","臺中市西屯區福聯里國際街６０－２號前面之１",72598251,72518237,"丸子娃娃屋東海旗艦店",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-30,"臺中市","2018"
"338","臺中市西屯區福瑞里福科路９１２號",72594635,NA,"蛤菇物聯網",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"339","臺中市西屯區福林里西屯路３段１５９―６１號",72579705,NA,"菇蛤物聯網",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-17,"臺中市","2018"
"340","臺中市西屯區福和里中工三路２３５―１號",72588937,NA,"陳美琪",250000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-23,"臺中市","2018"
"341","臺中市西屯區福和里中工三路１０３號",72590103,NA,"花花娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-01,"臺中市","2018"
"342","臺中市西屯區逢福里慶和街２６號１樓",72522289,NA,"贏娃滿屋選物販賣機",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-20,"臺中市","2018"
"343","臺中市西屯區逢福里慶和街１１５號",72592101,NA,"大紅炮物聯網",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-08,"臺中市","2018"
"344","臺中市西屯區逢福里福星路６０３號１樓",72514540,NA,"抓毛毛娃娃機店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-24,"臺中市","2018"
"345","臺中市西屯區逢福里文華路２０之３號１樓",72594430,NA,"董純君",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"346","臺中市西屯區逢甲里逢甲路１９巷１０－１號１樓",72524532,NA,"逗逗娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-30,"臺中市","2018"
"347","臺中市西屯區何安里西屯路２段１０５之２號１樓",72512579,NA,"歐巴娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-12,"臺中市","2018"
"348","臺中市西屯區西平里福星路４５６號１樓",72516033,NA,"非凡販售企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-02,"臺中市","2018"
"349","臺中市西屯區西平里福星路２８７號",72593299,NA,"賴再興",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-13,"臺中市","2018"
"350","臺中市西屯區西平里逢甲路２０巷３７號地下１層樓之１",72515463,NA,"吉吉商店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-30,"臺中市","2018"
"351","臺中市西屯區西平里逢甲路１９巷１２號１樓",72582687,NA,"娃二寶禮品社",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-17,"臺中市","2018"
"352","臺中市西屯區上石里西屯路２段２４９之９巷１弄２號",72514366,NA,"夢想哇選物販賣機",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-23,"臺中市","2018"
"353","臺中市西區忠明里博館三街３７號１樓",72513660,NA,"瘋狂鱷魚夾",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-19,"臺中市","2018"
"354","臺中市西區和龍里篤行路１８６―３號１樓",72597345,NA,"范揚政",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-22,"臺中市","2018"
"355","臺中市西區平和里林森路８２號１樓",72512445,NA,"林森讚商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-11,"臺中市","2018"
"356","臺中市西區三民里三民路１段１７２－１號１樓",72590997,NA,"抓機人生娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-14,"臺中市","2018"
"357","臺中市后里區義德里甲后路１段３０７號１樓",72362591,NA,"原創商行",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"358","臺中市北屯區舊社里北屯路４５９號",72581934,NA,"陳志銘",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-23,"臺中市","2018"
"359","臺中市北屯區軍功里軍功路２段１９６－１號",72575399,NA,"晶湛商行",80000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"360","臺中市北屯區松強里松竹路２段３７４號",72595016,NA,"黃啓峻",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"361","臺中市北屯區松茂里松義街１３７號１樓",72590552,NA,"鄭名文",550000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-02,"臺中市","2018"
"362","臺中市北屯區東光里東山路１段３５―２號",72590933,NA,"夾寶屋選物販賣機",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-01,"臺中市","2018"
"363","臺中市北屯區東光里東山路１段１２１―２號",72584741,NA,"林祐源",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-30,"臺中市","2018"
"364","臺中市北屯區東光里東山路１段１１７號",72589302,NA,"藍芽哥實業社東山分店",500000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-22,"臺中市","2018"
"365","臺中市北屯區平興里大連路３段２０３號",72577559,NA,"妞妞娃娃屋",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-08,"臺中市","2018"
"366","臺中市北屯區平德里北平路３段４號１樓",72515891,NA,"一伍一拾娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"367","臺中市北屯區平德里北平路３段１２３號",72598490,NA,"呂家宏",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-29,"臺中市","2018"
"368","臺中市北屯區平德里天津路３段１９號１樓",72515920,NA,"夾懶蛋娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"369","臺中市北屯區平陽里大連路２段６９號",72591617,NA,"劉少均",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"370","臺中市北屯區北京里北華街２―１號",72513958,NA,"爪力全開禮品屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-15,"臺中市","2018"
"371","臺中市北屯區北京里太原路３段２７５號１樓",72520819,NA,"柒伍柒柒商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-13,"臺中市","2018"
"372","臺中市北屯區水湳里中清路２段１０號",72600144,NA,"貓咪過招娃娃屋",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-04-03,"臺中市","2018"
"373","臺中市北屯區水湳里大連路一段５６號",72577185,NA,"林欣怡",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-03,"臺中市","2018"
"374","臺中市北屯區水湳里大連路一段１４９號",72600159,NA,"貓咪過招娃娃屋",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-04-03,"臺中市","2018"
"375","臺中市北屯區水湳里大連路１段８號",72595557,NA,"中創娃娃屋",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-20,"臺中市","2018"
"376","臺中市北屯區仁和里四平路４３７號１樓",72595000,NA,"廖婉茹",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"377","臺中市北屯區三和里東山路一段５０―１７號１樓",72514605,NA,"一七娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-24,"臺中市","2018"
"378","臺中市北屯區三和里東山路１段１４２―１０號",72588704,NA,"陳冠志",600000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-09,"臺中市","2018"
"379","臺中市北屯區三光里東山路１段４０―１４號",72593447,NA,"好夾娃娃屋",700000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-14,"臺中市","2018"
"380","臺中市北區錦祥里進化路４６７號１樓",72363016,NA,"泓睿娛樂企業社",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-03,"臺中市","2018"
"381","臺中市北區錦祥里梅亭東街２７號１樓",72598674,NA,"范揚政",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-01,"臺中市","2018"
"382","臺中市北區新興里太平路７５巷１１號",72578207,NA,"寶貝娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-11,"臺中市","2018"
"383","臺中市北區新興里太平路７５巷１１號",72592783,NA,"王浩宇",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-11,"臺中市","2018"
"384","臺中市北區新興里一中街２５－６號１樓",72512888,NA,"一中快樂芽娃娃屋商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-15,"臺中市","2018"
"385","臺中市北區新北里育才街６巷７號１樓",72512901,NA,"育才快樂芽娃娃屋商行",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-15,"臺中市","2018"
"386","臺中市北區新北里三民路三段１３４巷１６之２號１樓、１６之３號１樓",72513628,NA,"抓抓屋商行",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-17,"臺中市","2018"
"387","臺中市北區新北里一中街２６５號１樓",72519756,NA,"夾想世界娃娃屋益民店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-07,"臺中市","2018"
"388","臺中市北區新北里一中街１６２之９號１樓",72584783,NA,"張景良",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-31,"臺中市","2018"
"389","臺中市北區新北里一中街１６２－２１號１樓及２３號１樓",72601349,NA,"龍哥娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-22,"臺中市","2018"
"390","臺中市北區新北里一中街１３８號１樓",72579085,NA,"咖趣密",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"391","臺中市北區淡溝里博館一街１１號",72598689,NA,"邑豪奪寶屋",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"392","臺中市北區金龍里健行路７７號１樓",72519720,NA,"喬毅企業社",50000,"N",932414,"夾娃娃機店",932999,"未分類其他娛樂及休閒服務",NA,NA,NA,NA,2018-03-07,"臺中市","2018"
"393","臺中市北區金龍里益華街３３號１樓",72513198,NA,"來來來淘寶店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-17,"臺中市","2018"
"394","臺中市北區邱厝里大德街２３號",72585798,NA,"夾夾歡樂屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-26,"臺中市","2018"
"395","臺中市北區光大里中清路１段９０號１樓",72511473,NA,"誠群企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-03,"臺中市","2018"
"396","臺中市太平區新福里中山路４段２０６號１樓",72511712,NA,"福銓商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-05,"臺中市","2018"
"397","臺中市太平區勤益里中山路一段２４５巷４２號１樓",72519030,NA,"夾促咪選物販賣機",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-02,"臺中市","2018"
"398","臺中市太平區勤益里中山路一段２４３巷３０號",72596726,NA,"蔡芷茵",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-26,"臺中市","2018"
"399","臺中市太平區勤益里中山路一段２４３巷２號１樓",72519307,NA,"帶我走娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-06,"臺中市","2018"
"400","臺中市太平區勤益里中山路一段２４３巷２３號",72596676,NA,"陳啓文",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"401","臺中市太平區勤益里中山路一段２４３巷１９號",72596681,NA,"陳啓文",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"402","臺中市太平區勤益里中山路１段２７８號",72597507,NA,"李志仁",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-26,"臺中市","2018"
"403","臺中市太平區勤益里中山路１段２４３巷１５號",72599982,NA,"徐儀浩",3000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-31,"臺中市","2018"
"404","臺中市太平區坪林里中山路２段９４號１樓",72515251,NA,"爪霸選物販賣店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-29,"臺中市","2018"
"405","臺中市太平區坪林里中山路２段１８１號１樓",72515267,NA,"瘋霸選物販賣店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-29,"臺中市","2018"
"406","臺中市太平區永平里東平路４５９號",72512276,NA,"福國商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-10,"臺中市","2018"
"407","臺中市太平區太平里永豐路２１號",72596697,NA,"蔡芷茵",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"408","臺中市太平區太平里太平路７６３號",72518601,NA,"成研企業社",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-27,"臺中市","2018"
"409","臺中市太平區中政里成功東路３－１號１樓",72522133,NA,"夾樂浮商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-20,"臺中市","2018"
"410","臺中市太平區中政里永平南路６８號１樓騎樓",72586163,NA,"林佩鈺",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-08,"臺中市","2018"
"411","臺中市太平區中政里中興路５１―１號",72583623,NA,"吳志宏",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-15,"臺中市","2018"
"412","臺中市太平區中山里中山路二段３３５號",72595846,NA,"姚廷昌",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-19,"臺中市","2018"
"413","臺中市中區繼光里成功路７３號１樓",72519263,NA,"泰迪選物販賣機",150000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-05,"臺中市","2018"
"414","臺中市中區中華里成功路３９８號",72518237,NA,"丸子娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-26,"臺中市","2018"
"415","臺中市大雅區秀山里科雅路２０５號",72600664,NA,"貨櫃夾寶屋",88000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-20,"臺中市","2018"
"416","臺中市大雅區大雅里學府路３１４號１樓",72594001,NA,"宋睿彬",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-12,"臺中市","2018"
"417","臺中市大雅區大雅里中清路３段１１３２巷８號１樓",72594017,NA,"宋睿彬",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-12,"臺中市","2018"
"418","臺中市大雅區大雅里中清東路１１８巷３號１樓",72593994,NA,"顯赫家族自動選物販賣行",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-13,"臺中市","2018"
"419","臺中市大雅區二和里雅潭路４段４７９－６號",72587803,NA,"張育瑞",400000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-05,"臺中市","2018"
"420","臺中市大里區瑞城里塗城路３４０號１樓",72519931,NA,"愛夾克蜂巢娃娃屋店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-09,"臺中市","2018"
"421","臺中市大里區瑞城里成功路４７６號",72575291,NA,"李欣昌",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"422","臺中市大里區新里里大里路３０４號１樓",72578327,NA,"張瑋珉",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"423","臺中市大里區新仁里立仁路１４１號１樓",72520108,NA,"中天立仁商行",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-09,"臺中市","2018"
"424","臺中市大里區國光里德芳南三街１８號１樓",72363064,NA,"辰易商行",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-03,"臺中市","2018"
"425","臺中市大里區國光里東榮路４４７號１樓",72584025,NA,"唐文傑",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"426","臺中市大里區長榮里新南路１４３號１樓",72591519,NA,"寶可夾娃娃屋",80000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-01,"臺中市","2018"
"427","臺中市大里區長榮里新生西路７０號１樓",72580034,NA,"爪寶帝國",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-16,"臺中市","2018"
"428","臺中市大里區長榮里益民路２段２０４號１樓",72512542,NA,"熱氣球選物販賣店",40000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-12,"臺中市","2018"
"429","臺中市大里區金城里中興路一段２９２―１７號１樓",72512212,NA,"羊羊選物店",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-09,"臺中市","2018"
"430","臺中市大里區東興里益民路２段２８７號１樓",72583074,NA,"劉聖威",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-05,"臺中市","2018"
"431","臺中市大里區東湖里中湖路６－５號１樓",72362585,NA,"賀勝選物販賣店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"432","臺中市大里區東昇里新仁路２段８號１樓",72582602,NA,"洪榮豐",300000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-11,"臺中市","2018"
"433","臺中市大里區立德里立元路１３號１樓",72575742,NA,"茆顓顯",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"434","臺中市大里區永隆里爽文路８７０號１樓",72519593,NA,"中天爽文商行",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-06,"臺中市","2018"
"435","臺中市大里區仁化里仁化路４０２號１樓",72585875,NA,"利成娃娃機",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"436","臺中市大里區中新里德芳南路８６號１樓",72588649,NA,"劉胤政",150000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"437","臺中市大里區大明里大明路１５０號１樓",72600756,NA,"利榮娃娃屋",80000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-04-11,"臺中市","2018"
"438","臺中市大里區大里里大里路３１９號",72591237,NA,"舜創娃娃屋",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-06,"臺中市","2018"
"439","臺中市大里區大里里大里街１００號",72595888,NA,"莊惠鈞",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"440","臺中市大里區大里里大里街１００號",72595917,NA,"張益誠",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-01,"臺中市","2018"
"441","臺中市大里區大元里國中路３０２號１樓",72590336,NA,"陳建中",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-01,"臺中市","2018"
"442","臺中市大里區大元里國中路１號",72522669,NA,"黃金淡商行",60000,"N",932414,"夾娃娃機店",771999,"未分類其他機械設備租賃",NA,NA,NA,NA,2018-03-12,"臺中市","2018"
"443","臺中市大肚區福山里沙田路一段５１９號",72591813,NA,"猛威娃娃屋",30000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-07,"臺中市","2018"
"444","臺中市大肚區頂街里沙田路３段１５號１樓",72362608,NA,"米飛兔娃娃屋",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-17,"臺中市","2018"
"445","臺中市大肚區大東里沙田路２段４９０號１樓",72598338,72521367,"璀璨娃娃屋大肚店",0,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-15,"臺中市","2018"
"446","臺中市大肚區大東里仁德路８３號１樓",72521367,NA,"璀璨娃娃屋",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-15,"臺中市","2018"
"447","臺中市大肚區大肚里平和街３―１號",72598554,NA,"凍蒜娃娃屋",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-26,"臺中市","2018"
"448","臺中市大肚區大肚里文昌路一段３５號",72591784,NA,"小猛娃娃屋",40000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-07,"臺中市","2018"
"449","臺中市大肚區大肚里文昌路１段２７號",72580029,NA,"抓寶選物小舖",60000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-11,"臺中市","2018"
"450","臺中市大甲區順天里蔣公路１１２號１樓",72512304,NA,"哇哇娃娃屋",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-10,"臺中市","2018"
"451","臺中市大甲區順天里順天路２３３號",72598132,NA,"洪芊榆",130000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-26,"臺中市","2018"
"452","臺中市大甲區順天里育德路８０號１樓",72599370,NA,"ＧＳ禮品社",85000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-28,"臺中市","2018"
"453","臺中市大甲區文武里育英路２７５號１樓",72514204,NA,"育雅娃娃坊",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-23,"臺中市","2018"
"454","臺中市大甲區孔門里雁門路１１１號",72519664,NA,"夾到寶娃娃屋",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-07,"臺中市","2018"
"455","臺中市大甲區大甲里蔣公路８號１樓",72512199,NA,"揪士愛夾選物販賣店",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-09,"臺中市","2018"
"456","臺中市大甲區大甲里蔣公路６８號１樓",72512070,NA,"暴風雨企業社",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-08,"臺中市","2018"
"457","臺中市大甲區大甲里蔣公路５２號",72578255,NA,"陳賢儒",2000000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"458","臺中市大甲區大甲里蔣公路３９號",72580745,NA,"巨力娃娃屋",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"459","臺中市大甲區大甲里蔣公路２４號",72578240,NA,"陳賢儒",200000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-02,"臺中市","2018"
"460","臺中市大甲區大甲里光明路１２８號１樓",72517188,NA,"大掌櫃雲端整合行銷",50000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-12,"臺中市","2018"
"461","彰化縣福興鄉橋頭村彰鹿路七段６５２號",72596943,NA,"王雅婷",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-26,"彰化縣","2018"
"462","彰化縣彰化市福安里０１０鄰曉陽路３８號",72575594,NA,"陳鈺銘",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-05,"彰化縣","2018"
"463","彰化縣彰化市萬壽里永興街３５號",72588182,NA,"拾夾食商店",5000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-02-07,"彰化縣","2018"
"464","彰化縣彰化市華陽里南郭路一段２０７－２號",72589788,NA,"黎志雄",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-01,"彰化縣","2018"
"465","彰化縣彰化市華山路１００號右側",72584974,NA,"何明山",10000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-31,"彰化縣","2018"
"466","彰化縣彰化市南興里中山路一段４００號",72598652,NA,"謝承志",100000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-03-29,"彰化縣","2018"
"467","彰化縣彰化市南瑤里四維路４８號",72580999,NA,"顧偉騰",20000,"N",932414,"夾娃娃機店",NA,NA,NA,NA,NA,NA,2018-01-19,"彰化縣","2018"
